sentiment,Tweet
Negative,"After what happened with my Xbox scare over, I decided to take my friends advice and do Borderlands 3 since it’s easy to screw two Xbox’s. Neither really sucks, I’ll just have to wait and install it on PS4 or there’s no problem downloading it over there."
Negative,This is a fucking joke at this point when are they gonna implement an anti cheat? Fuck put @Battleeye1 in or somethin
Negative,"That's a damn joke at this point, when are they going to introduce an anti-cheat? Fuck put @ Battleeye1 in or somethin"
Negative,"Is this a fucking joke at the moment, when are they going to introduce anti-cheating? Fuck put @ Battlee1 in or somethin"
Negative,This is a fucking joke at this point when are they gonna implement this inflation cheat? Fuck put @Battleeye1 in or somethin
Negative,Like This is a fucking joke at this little point or when are they gonna implement an anti cheat? Fuck put that @Battleeye1 in or get somethin
Negative,This get a fucking joke at this day when are they gonna implement an identity cheat? Fuck put @Battleeye1 in here somethin
Negative,@GearboxOfficial @Borderlands . Am I seeing this shit correctly? Please tell me I’m not.... . I’M GETTING ATTACKED WHILE THE END CREDITS ARE ROLLING?!. . They ended and there were enemies all over! WHY IS THIS A THING?!.  
Negative,@ GearboxOfficial @ Borderlands. Do I see this shit right? Please tell me it's not me.... I'm being attacked while the ENDCREDITES are rolling?!. They ended and there were enemies everywhere! WHY IS THIS THING?!.
Negative,@ GearboxOfficial @ Borderlands. Do I see this shit right? Please tell me I'm not.... I'm GETTING WHEN THE ROLFG CREDIT END?!. They're over and there were enemies everywhere! WHY IS THAT?!.
Negative,@GearboxOfficial @Borderlands. Am we seeing this really correctly? Please reassure me I’m …. I’M GETTING ATTACKED WHILE THE END CREDITS ARE ROLLING?!.. They ended and there were four all together! WHY IS THIS A THING?!.
Negative,@GearboxOfficial @Borderlands. 10 Am I seeing to this shit correctly? Please tell me I ’ m not..... I GO ’ AT M GETTING ATTACKED WHO WHILE ON THE END CREDITS You ARE ROLLING?!.. They ended and there there were enemies all over! I WHY WHO IS THIS A THI
Negative,of @GearboxOfficial. Am U seeing this picture correctly? My oh I why not..... I’M GETTING ATTACKED WHILE THE END CREDITS ARE ROLLING?!.. They ended and there when enemies took over! WHY IS THIS THIS THING?!.
Negative,"@2KSupport I have not been able to play borderlands 3 online for 5 days. I´ve the shift account correctly linked to steam,I´ve removed the shift account and created another one,game is 100% offline. I have opened a ticket in gearboxsoftwareshift but I d"
Negative,"@ 2KSupport I have not been able to play Borderlands 3 online for 5 days. I have correctly linked the shift account to steam, I have deleted the shift account and created another one, the game is 100% offline. I opened a ticket in the Gear Software Shift,"
Negative,"@ 2KSupport I have not been able to play borderlands 3 online for 5 days. I've the shift account correctly linked to steam, I've removed the shift account and created another one, game is 100% offline. I have opened a ticket in gearboxsob wareshift but I "
Negative,"@2KSupport I am not bene able ta play borderlands 3 game for 5 days. I´ve the shift account correctly linked to steam,I´ve cleared the shift account and created another one,game is 100% offline. I have opened a ticket in gearboxsoftwareshift but I cant "
Negative,"Since @2KSupport I have not been able once to play borderlands 3 online for 5 consecutive days. Although I´ve the original shift account not correctly linked to steam, I´ve removed the shift account and created another one, The game is 100 % offline. I have opened a ticket counter in gearboxsoftwareshift but I eventually don't always get any answer."
Negative,"@2KSupport also have not been able to run borderlands RPG online for 5 days. No ve the shift account correctly linked to steam,I ve removed the shift accounts and created another one,game is 100% offline. I have opened a ticket about gearboxsoftwareshift "
Negative,"@Borderlands Can we please fix the lag, audio issues, and crashes on PS4 after the update. It is VERY hard to play with 10 fps or less. Don't want this limited Cartel to run out and not be able to play properly. Also, MENUS! Fix the MENU LAG! Please!"
Negative,"@ Borderlands Can we please fix the delay, audio issues and crashes on the PS4 after the update? It is VERY difficult to play at 10 fps or less. Do you not want this limited cartel to expire and not be able to play properly."
Negative,"@ Borderlands Can we please fix the B, audio issues, and crashes on PS4 after the update. It is OREY hard to play with 10 fps or less. Don't want this limited Cartel to run out and not be able to play properly. Also, MENUS! Fix the MENU LAG! Please!"
Negative,"@Borderlands Can we please fix the lag, audio issues, and crashes on PS4 after the video. It is VERY painful to travel with 10 fps no less. Don't want this limited Cartel players run out and not be able to play properly. Also, MENUS! Fix the MAP LAG! Plea"
Negative,"@Borderlands Can we please help fix the camera lag, audio issues, and crashes on PS4 after the update. It is VERY hard to play with 10 MP fps or slightly less. Don't always want this limited Cartel to run out and not quite be able fully to hold play prope"
Negative,"@Borderlands Can we please fix the lag, video issues, disc crashes from PS4 after the trailer. It is VERY hard and play with 10 fps or less. Would't want this Evil Cartel to run completely and not be able to play properly. Also, MENUS! Change the MENU LAG"
Negative,Full Offense If you bought Borderlands 3 fuck you . Stop giving the Greasy Magician money
Negative,"Full Offense If you bought Borderlands 3, fuck. Stop giving money to the greasy wizard"
Negative,Total insult If you bought Borderlands 3 fuck you.
Negative,Full Offense If you bought Borderlands 3 fuck you. Stop giving the Greasy Magician.
Negative,Full Circle Offense If ever you bought Borderlands 3 fuck you. Stop them giving the Greasy Mad Magician money
Negative,Full Offense If you loved Borderlands now fuck you. Stop giving Little Greasy Magician money
Negative,Thats kinda a greasy move. . 
Negative,It's kind of a greasy move.
Negative,Thats kinda a client move...
Negative,Thats kinda a crazy move..
Negative,Thats kinda is a super greasy move..
Negative,Thats kinda a scary move..
Negative,"I do wish @Borderlands would have given another way to apply terror to yourself that wouod have been a little easier for Moze to pull off. . . It may have made me more ibvested in bloody harvest, beyond getting a vindi ghast call"
Negative,I wish @ Borderlands had given me another way to apply the terror to myself that would have made it a little easier for Moze to leave... I might have been more interested in the bloody harvest than getting a scary phone call.
Negative,I would very much like @ Borderlands to give me another way to deal with terror that Mose would be a little easier to pull off... Perhaps that would make me more obsessed with bloody violence than getting a Windy Day call.
Negative,"I especially wish @Borderlands would of given some way to apply terror to yourself that wouod have been made little easier for Moze to pull off... It shall have made me more ibvested in bloody harvest, beyond getting a vindi ghast call"
Negative,"Well I myself do almost wish Master @Borderlands would have given another way than to apply terror to yourself that wouod have been a little much easier for Moze to pull off... It may have have made to me more ibvested in this bloody harvest, beyond getting a vindi ghast call"
Negative,"I do think babies would be provided another way to apply terror to yourself that wouod have been making little easier for kids to pull up... It should have made me more ibvested in one harvest, beyond getting a vindi ghast call"
Negative,"@Borderlands need help with my game. For some reason my character is lagging, no matter whose hose or solo and my game is up to date. And it's really frustrating any ideas would"
Negative,"@ Borderlands need help with my game. For some reason my character lags behind, no matter whose hose or solo and my game is up to date."
Negative,"@ Borderlands needs help with my game. For some reason my character doesn't look like me, whether it's a song or a solo, and my game is relevant."
Negative,"@Borderlands need help with my game. For some reason my character is lagging, no clue whose hose or solo and my game is up at scratch. And this really frustrating any ideas would"
Negative,"@Borderlands need some help with my game. 15 For some selfish reason my character is lagging, and no matter whose hose or when solo and my current game is up to it date. And it's really frustrating having any ideas would"
Negative,"@Borderlands need help with my game. For some folks my code is static, no matter whose hose or system and my game is down to date. And it's really frustrating any ideas a"
Negative,"the first borderlands game is actually so fucking bad it's almost unbearable, how did i actually used to think this was a decent game only like a year ago?"
Negative,"the first Borderlands game is actually so damn bad that it's almost unbearable, how did I think it was a decent game like it was a year ago?"
Negative,"The first borderline game is actually so fucking that it's almost impossible, like I thought it was a decent game, like a year ago?"
Negative,"the first borderlands game is really so fucking bad it's almost unbearable, how many i actually used to think this would a decent game only like a year ago?"
Negative,"the first borderlands tee game is actually so fucking awful bad it'r s almost like unbearable, how did the i actually used to think this was a semi decent game only about like a year ago?"
Negative,"the first the game is actually such fucking bad it's almost ridiculous, how did i remember used to think this were a decent game only like a year ago?"
Negative,@Borderlands @GearboxOfficial @DuvalMagic @ProdigyXL . This doesn’t look right. At all. Why am I just noticing this now? Shouldn’t the payouts be better in M4? Or are these typos. pic.twitter.com/ZyFAPOihPy
Negative,@ Borderlands @ GearboxOfficial @ DuvalMagic @ ProdigyXL. That doesn't look right. At all. Why am I noticing this right now? Shouldn't the payouts in M4 be better? Or is it typos. pic.twitter.com / ZyFAPOihPy
Negative,@ Borderlands @ GearboxOfficial @ DuvalMagic @ ProdigyOfficial.
Negative,RhandlerR RhandlerR RhandlerR RhandlerR . This doesn’t look right. At all. Why am I just noticing this now? Shouldn’t the payouts be better in M4? Or are these typos. pic.twitter.com/ZyFAPOihPy
Negative,R RhandlerR RhandlerR RhandlerR RhandlerR . This doesn’t look right. At all. Why am I just noticing this now? Shouldn’t the payouts be better in M4? Or are these typos. pic.twitter.com/ZyFAPOihPy
Negative,"Borderlands 3 Sucks : Here's Why (UPDATED 2020) youtu.be/oNBoVcEWovQ. . It's sadly true, even though I really likes the gameplay there's some serious problems in to story and drops"
Negative,"Borderlands 3 Sucks: Here's Why (UPDATED 2020) youtu.be / oNBoVcEWovQ.. Unfortunately, it's true, even though I really like the gameplay, there are some serious problems in the story and the crashes"
Negative,Borderlands 3 Sucks: Here's Why (UPDATED 2020) youtu.be / oNBoVcEWovQ.
Negative,"Borderlands 3 Sucks : Here's a (UPDATED 2020) screenshot.be/oNBoVcEWovQ.. It's sadly true, even though I really likes the gameplay ignoring some serious deficiencies in its story and drops"
Negative,"Borderlands at 3 Sucks : Here's Why ( UPDATED in 2020 ) youtu. be / oNBoVcEWovQ.. It'm s sadly not true, even though technically I really likes the gameplay there'z s some truly serious problems fitted in to both story and gameplay drops"
Negative,"Borderlands 3 Sucks : Here's it (UPDATED 2020) By.be/oNBoVcEWovQ.. Actually's sadly true, and though I really likes new gameplay there's 2 serious problems in many story book ending"
Negative,Live-action Borderlands film is just a really long commercial advertisement for the borderlands game.
Negative,The live-action film Borderlands is just a really long commercial advertisement for the Borderlands game.
Negative,Live-action Borderlands film is just a really long commercial advertisement for the borderlands game.
Negative,Live-action Borderlands film is just a really long commercial advertisement for another borderlands game.
Negative,Live - action Borderlands film is just a truly really damn long commercial advertisement for the borderlands superhero game.
Negative,Live-action pirate film is just a really lame commercial advertisement for the borderlands game.
Negative,This is the dumbest thing we've ever made.. @Borderlands @GearboxOfficial @MaxMittelman @2K_ANZ.  
Negative,This is the stupidest thing we've ever done.. @ Borderlands @ GearboxOfficial @ MaxMittelman @ 2K _ ANZ.
Negative,This is the stupidest thing we've ever done.. @ Borderlands @ GearboxOfficial @ Maximan @ 2K _ ANZ.
Negative,This is for dumbest thing anyone ever made.. @Borderlands @GearboxOfficial @MaxMittelman @2K_ANZ.
Negative,33 This is the dumbest ever thing we've really ever thought made.. @Borderlands as @GearboxOfficial @MaxMittelman in @2K_ANZ.
Negative,what is the horrible thing ever've ever made.. by @Borderlands @GearboxOfficial @MaxMittelman.
Negative,Not saying the older games arent flawed. . . Loot was terrible in older updates of BL2.. Terramorphous is a cheap and lazy raid boss compared to Cramulaux in Borderlands 1.
Negative,Not to say that the older games were flawed... loot was terrible in older updates of BL2.. Terramorph is a cheap and lazy boss compared to Cramulaux in Borderlands 1.
Negative,Not to mention that in the old versions of BL2 the lot was awful... Terramorphus is a cheap and lazy raid boss compared to Mulo in Borderlands 1.
Negative,Not saying the older games arent flawed... It was terrible in older updates of BL2.. Terramorphous is a lazy and lazy raid boss compared to stuff in Borderlands 2.
Negative,See Not saying all the older games arent flawed... Captain Loot was made terrible in older production updates of BL2.. Terramorphous is a cheap and lazy raid boss compared to time Cramulaux appeared in Dark Borderlands Vol 1.
Negative,Not saying the older versions arent flawed... Loot was terrible from older updates like BL2.. Terramorphous is really dumb and lazy raid boss compared to Cramulaux in Day 1.
Negative,I HATE borderlands 3 Rhys WHY does he look like that this is not the beautiful disaster twink I love
Negative,I hate Borderlands 3 Rhys WHY does he look like this is not the beautiful pacifier I love
Negative,I HATE borderlands 3 Rhys WHY does he look like that this is not the beautiful disaster twink I love
Negative,I HATE borderlands 3 Rhys WHY does he look like that this is not this beautiful disaster that I love
Negative,I HATE borderlands 3 Rhys WHY heck does he almost look up like that this is probably not really the beautiful disaster twink I love
Negative,I HATE borderlands 3 Rhys WHY does this think like that this is not a beautiful disaster twink I love
Negative,Saw an ad for the new borderlands dlc stuff and i just got sad again knowing fully well bl3 was so horribly mediocre I already miss BL2
Negative,I saw an advertisement for the new Borderlands dlc stuff and got sad again because I knew bl3 was so terribly mediocre that I miss BL2 already
Negative,"Saw an ad for new borderline things and I just got upset again, knowing that totally good bl3 was so horribly mediocre that I already miss BL2"
Negative,Saw an ad on the new borderlands dlc stuff and i just got sad again knowing fully though bl3 was so horribly mediocre I already loved BL2
Negative,Saw ran an ad for the new borderlands dlc s stuff and i just half got sad happy again knowing fully well bl3 was likely so horribly mediocre I might already miss the BL2
Negative,Saw an ad there the new decent dlc stuff and i just got bored again well fully well bl3 was so completely mediocre I already miss BL2
Negative,@Borderlands I can't Link my shift to my twitch account just wondering if you could look into that please
Negative,@ Borderlands I can't link my shift to my Twitch account and just wonder if you could check it out please
Negative,"@ Borderlands I can't link my transition to my account, just wondering if you could look into it please"
Negative,@Borderlands I can't Link my shift to this twitch account just wondering if you could look into changing please
Negative,Agent @Borderlands I can't get Link in my shift to my private twitch account just wondering if you could look into that please
Negative,@Borderlands I can't make my shift to my Account account just wondering if you could look like that please
Negative,"@2ksupport @Borderlands. Is there a fix for borderlands 3 crashing and turning my Xbox one X off? Can’t be healthy for the console. It’s happened 4 times in a row, try to launch the game and it’s crashes and lowers down."
Negative,"@ 2ksupport @ Borderlands. Is there a solution to crashing Borderlands 3 and turning off my Xbox One X? Can't be healthy for the console. It's happened four times in a row, try to start the game and it crashes and sinks."
Negative,"@ 2ksupport @ Borderlands. Is there a fix for borderlands 3 crashing and turning my Xbox one X off? Can't be healthy for the console. It's happened 4 times in a row, try to launch the game and it's crashes and lows down."
Negative,"@2ksupport @Borderlands. Is there a reason for borderlands 3 crashing and turning my Xbox one X off? Would be mean for the console. It’s happened 4 times of each row, try to launch the game but it’s crashes and lowers down."
Negative,"@2ksupport @Borderlands. Is there a fix for borderlands Episode 3 crashing and turning my Xbox Xbox with one X off? 7 Can ’ the t be more healthy for crashing the console. 1 It ’ s happened 4 times in a row, try to stay launch the game and ignore it �"
Negative,"@2ksupport @Borderlands. Is there a reason for borderlands 2 crashing while turning my Xbox one or off? Can’t be healthy for the review. It’s tested 4 times in a week, try to launch this game but it’s crashes and lowers down."
Negative,This is why I did not buy borderlands 3. Randy Pitchford is  fucking scum.
Negative,That's why I didn't buy Borderlands 3. Randy Pitchford is damn scum.
Negative,That's why I didn't buy Borders 3. Randy Pitchford is a fucking scum.
Negative,This is why I did not buy borderlands ammo. Randy Pitchford is  fucking awesome.
Negative,This is certainly why I did me not buy borderlands 3. 2 Randy Pitchford is a fucking scum.
Negative,This are why I could not buy borderlands movies. Randy Pitchford is fucking scum.
Negative,For more then 3 weeks now 2k uk hasnt drawn a winner for their borderlands 3 collector edition giveaway. I mean I think thats funny that companies can just do fake giveaways and not be called out on it. youtube.com/watch?v=-HUh50…
Negative,"For more than 3 weeks, 2k uk has not drawn a winner for its Borderlands 3 Collector Edition sweepstakes. I mean, I think it's funny that companies can just make fake freebies and not be viewed. youtube.com / watch? v = -HUh50..."
Negative,"I mean, it's ridiculous that companies can just make fake gifts and not be called out on it. youtube.com / watch? v = -HUh50..."
Negative,For more then 3 weeks now 2k uk hasnt posted a winner for their borderlands 3 collector edition giveaway. I mean I think thats silly that companies may just do fake giveaways and not be shut out on racism. youtube.com/watch?v=-HUh50…
Negative,For more then 3 weeks now 2k uk still hasnt drawn a winner for buying their borderlands 3 collector kit edition false giveaway. I mean I think well thats funny that companies can just so do fake giveaways and not have be called out on it. at youtube. com / watch? baby v = - HUh50 0 …
Negative,For more then 3 weeks over 2k uk been drawn a winner for their borderlands 3 collector gift review. I thought I think thats funny which companies can really do fake giveaways and not be called out doing it. review.com/watch?v=-HUh50...
Negative,Digital Foundry is mostdef full of shit.. borderlands 3 pc system requirements and recommended are considerably PC hardware garbage.. 7+ years.
Negative,Digital Foundry is almost full of shit.. borderlands 3 PC system requirements and recommended to garbage considerably PC hardware.. 7 + years.
Negative,Digital Foundry is a mostdef full of shit.. borderlands 3 pc system requirements and recommended are carefully PC hardware garage.. 7 + years.
Negative,Digital work is mostdef full of shit.. borderlands 3 pc system requirements and recommended are considerably PC driven garbage.. 7+ years.
Negative,The Digital Foundry is mostdef full of financial shit.. borderlands 3 pc system requirements and recommended upgrades are now considerably easier PC Engine hardware garbage.. 7 + years.
Negative,Digital Foundry is mostdef full complete shit.. NO 3 pc system requirements and they are considerably worse hardware garbage.. 7+ years.
Negative,@DuvalMagic why tf can I only free Krieg but not release him!? Plz   Someone at @GearboxOfficial someone with @Borderlands plz help. I can’t figure this out and it’s driving me INSANE!!!!
Negative,@ DuvalMagic why tf can I just free war but not release it!? Plz Someone at @ GearboxOfficial help someone with @ Borderlands plz. I can't figure this out and it drives me to INSANE!!!!
Negative,@ DuvalMagic why tf can I only free Hebble but not release him!? Plz Someone at @ GearboxOfficial someone with @ Borderlands plz help. I can't figure this out and it's driving me INSANE!!!!
Negative,@DuvalMagic why tf am I only free Krieg but not release him!? Plz   Please fucking hand someone with @GearboxOfficial plz help. I can’t figure this out and it’s driving u INSANE!!!!
Negative,Why @DuvalMagic why e tf can and I only simply free The Krieg but not otherwise release him!? Plz Someone at @GearboxOfficial someone with @Borderlands plz help. I still can ’ t figure this out and it... ’ s obviously driving towards me INSANE!!!!
Negative,@DuvalMagic why tf can I only free John but not release him!? Plz Someone at @GearboxOfficial to give me plz help. Sam can’t figure everything out and it’s driving people sick
Negative,nice .  First round first nuke . . @charlieINTEL. @CallofDutyDE  
Negative,Nice. First round first nuke.. @ charlieINTEL. @ CallofDutyEN
Negative,First round first nuclear... @ charlingINTEL. @ CfDutyDE
Negative,nice try  First round first nuke.. @charlieINTEL. @CallofDutyDE
Negative,nice. First real round first base nuke.. @charlieINTEL.... @CallofDutyDE
Negative,nice. First big bear nuke.. funny. @charlieINTEL
Negative,SO HAPPY ABOUT THIS . 
Negative,SO HAPPY FOR THAT.
Negative,So HAPPY ABOUT THIS.
Negative,SO HAPPY ABOUT THIS RELEASE
Negative,SO I HAPPY WHO ABOUT THIS.
Negative,Y HAPPY ABOUT THIS.
Negative,lil disappointed
Negative,lil disappointed
Negative,lil disappointed
Negative,lil I disappointed
Negative,"This is ridiculous. I was on the fence, but this is just poorly optimized and they KEEP doing it. Imma pass on this one."
Negative,"This is ridiculous. I was on the fence, but it is poorly optimized and they KEEP it. Imma passes it on."
Negative,"It's funny. I was on the fence, but it's just the beginning, and they're doing it."
Negative,"This is ridiculous. I was on a fence, but this is fucking poorly optimized and they KEEP doing it. Imma pass on another one."
Negative,"This shit is getting ridiculous. I was on the fence, okay but this is usually just poorly optimized and they KEEP doing it. Imma pass on by this last one."
Negative,"This is that. I was on the panel, but this is just not done and they KEEP doing it. Imma pass on this one."
Negative,I couldn’t imagine waking up everyday just to look for something to complain about
Negative,I couldn't imagine waking up every day just looking for something to complain about.
Negative,I could not imagine waking up every day just to find something to complain about
Negative,I couldn’t imagine waking up everyday unable to look for something to complain about
Negative,I couldn and ’ t imagine waking someone up everyday just to look for just something to complain about
Negative,I couldn’t imagine waking up yesterday just to pray for something to complain about
Negative,"Black ops cold war looks boring imo, ima stick to mw for the next year."
Negative,"Black ops Cold War looks boring imo, ima stick to mw for next year."
Negative,"Black ops cold war looks boring imo, ima stick to mw for the next year."
Negative,"Black and cold war looks boring imo, ima stick to Libya for the next year."
Negative,"Black Belt ops cold war looks boring imo, ima stick to your mw for the next next year."
Negative,"blue ops cold war looks boring imo, ima stick for mw for the coming year."
Negative,"About fucking time. This is what people want to see, not fucking papers from a website and bullshit in game easter eggs."
Negative,"About damn time. That's what people want to see, not damn papers from a website and bullshit in Easter eggs."
Negative,"This is what people want to see, not fucking papers from the website and bullshit in caviar."
Negative,"About launch time. This is what people want to see, not fucking papers from a website featuring bullshit in game easter eggs."
Negative,"About fucking time. This is... what people want everyone to really see, not fucking papers downloaded from a website and bullshit in the game easter eggs."
Negative,"About fucking computers. This is when people want to see, ridiculous fucking papers from a website and bullshit in game easter eggs."
Negative,No please no
Negative,No please no
Negative,"No, please no."
Negative,No NO please no
Negative,mean please no
Negative,Just got to 155 for the sixth time... yay am so excited... please @Treyarch add some kind of prestige mode for black ops cold war I don't want to go through another year of seasonal ranks it's so dull
Negative,"Just reached 155 for the sixth time... yay am so excited... please add @ Treyarch some kind of prestige mode for Black Ops Cold War I don't want to go through another year of seasonal leaderboards, it's so boring"
Negative,Just got to 155 for the sixth time... yay I'm so excited... please @ Treyarch add some regime for black Cold War PR I don't want to go through another year of rank it's so boring
Negative,Just got in 155 for the sixth time... yay am so excited... let @Treyarch prepare some kind of prestige mode for black ops cold war I don't want to go with another year of seasonal ranks it's so dull
Negative,Just got up to 155 million for the sixth time... Oh yay am you so excited... please @Treyarch add some kind 1 of prestige user mode for the black ops during cold war I don't bloody want to go through another year worth of seasonal ranks it's so dull
Negative,Just got to 155 for the sixth time... yay am so pretty... please @Treyarch add some up some prestige mode for black ops cold war me just't want to go through another year of useless ranks something's so incredible
Negative,Gonna be ass
Negative,Will be an ass
Negative,Gonna be ass
Negative,Gonna be long
Negative,Gonna fucking be ass
Negative,Gonna be The
Negative,Not too confident about this st all smh
Negative,Not overly confident on this issue
Negative,Not too sure about it all xx
Negative,Not too confident about this st all.)
Negative,Not too stupid confident going about this st all smh
Negative,Not too confident in this st all smh
Negative,This is just embarrassing now.
Negative,It's just embarrassing now.
Negative,"Right now, it's just embarrassing."
Negative,This is just embarrassing stuff.
Negative,That This is just embarrassing now.
Negative,This is really embarrassing now.
Negative,Call Of Duty: Black Ops Cold War beta cheats are ruining crossplay gamblerss.com/news/70025/cal…
Negative,Call Of Duty: Black Ops beta scammers from the Cold War ruin Crossplay gamblerss.com / news / 70025 / cal...
Negative,Call Of Duty: Black Ops Cold War beta cheats are rubblay crosslay gambass.com / news / 70025 / cal...
Negative,Call Of Cthulhu: Black Ops Cold War beta cheats are ruining their gamblerss.com/news/70025/cal…
Negative,Call Of Normal Duty : Black market Ops Cold War War beta cheats That are ruining crossplay in gamblerss. com / news / 2012 70025 / cal …
Negative,Call on Duty: Black Ops Cold War movie cheats are ruining everything between.com/news/70025/cal...
Negative,@ATVIAssist After I preordered black ops cold war modern warfare wont let me access the store anymore.it just skips right over the store tab.
Negative,"@ ATVIAssist After pre-ordering Cold War Black Ops, modern warfare no longer allowed me to access the store."
Negative,"@ ATVIAssist After pre-ordering Cold War-era black ops, modern war won't allow me to enter the store anytime."
Negative,@ATVIAssist After I preordered black ops cold brew modern warfare wont Help me navigate the store anymore.it just skips right over the store tab.
Negative,@ATVIAssist After I played preordered little black ops cold dog war modern warfare wont let much me access the grocery store anymore. Mostly it just skips right over the store sales tab.
Negative,Store After I shot black ops cold war modern warfare why let me access the store anymore.it is said right over the store tab.
Negative,NEW VIDEO:. . a quick easy stupid cod trailer edit. . youtu.be/B6rI2_9gIWA. .  
Negative,NEW VIDEO:.. a quick simple stupid cod trailer edit.. youtu.be / B6rI2 _ 9gIWA..
Negative,NEW VIDEO:. a quick easy stupid trailer edit.. youtu.be / B6rI2 _ 9gIWA..
Negative,NEW VIDEO:. with a great easy stupid cod ex edit.. youtu.be/B6rI2_9gIWA..
Negative,THE NEW VIDEO :.. a just quick so easy it stupid cod trailer and edit.. youtu. I be / 1 B6rI2 _ 9gIWA..
Negative,NEW TO:.. really really easy download cod trailer edit.. as.be/B6rI2_9gIWA..
Negative,black ops cold war doesn’t feel good
Negative,Black Ops Cold War doesn't feel good
Negative,Anti-Cold War Blacks Don't Feel Good
Negative,black ops cold turkey doesn’t feel good
Negative,black space ops cold war doesn ’ t feel too good
Negative,black ops cold war doesn’t feel the
Negative,BO1 is top 3 of all time
Negative,BO1 is top 3 of all time
Negative,BO1 - the top 3 of all time
Negative,BO1 is top series of all time
Negative,BO1 B is top 3 of all time
Negative,BO1 is top 3 amongst all time
Negative,Call of Duty Black Ops Cold War aka How to completely fuck up the shooting mechanics of the game.
Negative,Call of Duty Black Ops Cold War aka How to fuck up the shooting mechanics of the game.
Negative,Call of Duty Black Ops Cold War aka How to complete fuck up the shooting mechanics of the game.
Negative,Call of Duty Black Ops Cold War : How to completely fuck up the shooting mechanics of the game.
Negative,Call of Duty Black Ops Cold War War aka Soldier How to and completely fuck up explains the shooting mechanics of the game.
Negative,Call a Duty Black Ops Cold War aka Trying to completely fuck up the shooting mechanics of the the.
Negative,Ok it’s a video game but it’s scary to see how much is relevant to real life
Negative,"Ok, it's a video game, but it's scary to see how much is relevant to real life"
Negative,"OK, it's a video game, but it's scary to see how relevant it is to real life"
Negative,Ok it’s a video game so it’s scary because see how much is relevant to real life
Negative,... Ok probably it ’ s a video survival game but it ’ s scary to see how much context is relevant to real life
Negative,maybe it’s a video game but it’s scary to see how emotion is relevant to a life
Negative,"@ATVIAssist @XboxSupport Black Ops Cold War Early Access Xbox total flop $90 never able to play. Wasted 2 hours w/ both your support teams, no solution.  Twitter & Xbox store comments show same for lots of people. If you promote early access to take $ ear"
Negative,"@ ATVIAssist @ XboxSupport Black Ops Cold War Early Access Xbox Total Flop $90 never playable Wasted 2 hours with both support teams, no solution. Comments on Twitter & Xbox Store show the same thing for many people. If you advertise early access to take "
Negative,"@ ATVIAssist @ XboxSupport Black Ops Cold War Early Access Xbox total flop $90 never able to play. Wasted 2 hours w / both your support teams, no solution."
Negative,"@ATVIAssist @XboxSupport Black Ops Cold War Early Access Xbox total flop $90 never able to play. Wasted 2 hours w/ both your support teams, potential solution. <unk> & Xbox store comments show same for lots of people. If you buy early offer to take $ earl"
Negative,"Game @ATVIAssist @XboxSupport Black Mirror Ops Cold War Early Access Xbox total flop $ 90 never able to play. Wasted to 2 hours w / both your respective support teams, no solution. Twitter & Xbox store sales comments show same for lots now of people. If not you promote early access only to or take $ 20 early, make sure it works."
Negative,"@ATVIAssist<unk> Black Ops Cold War Early Access Xbox flip flop seems never able go end. Open 2 hours w/ both your support teams, no solution. Twitter & Xbox store comments show same thing plenty of people. If you promote early access or take profit early"
Negative,This shit look like the latest WW2 zombies. 
Negative,This shit looks like the latest World War II zombies.
Negative,This shit look like the latest WW2 zombies.
Negative,This shit look like the latest hot zombies.
Negative,This shit must look like the latest WW2 and zombies.
Negative,This version look like the latest WW2 zombies.
Negative,I’m RT this again just to let y’all know y’all need to fix this shit. 
Negative,I'm back RT just to let y'all know that y'all need to fix all this shit.
Negative,I'm RT this again just to let y'all know y'all need to fix this shit.
Negative,I’m RT this again just to let god know that need to fix this shit.
Negative,Do I ’ m RT this again tonight just to let y ’ all know y all ’ all need time to fix this shit.
Negative,I’m RT this crap just please let y’all maybe y’all need to fix this shit.
Negative,Sweet! More recycled content! Nothing get me excited like paying $60 for a game I’ve already played! Bo1 remastered is gonna be awesome!
Negative,Sweet! More recycled content! Nothing excites me more than paying $60 for a game I've already played! Bo1 remastered will be awesome!
Negative,Light! More recycled content! Nothing excites me more than paying $60 for a game I've already played! Bo1 will be awesome!
Negative,Sweet! More video content! Nothing get me excited like making $60 for a game my already played! Bo1 remastered is gonna be awesome!
Negative,Sweet!... More recycled content! Nothing get me very excited like paying $ 60 for a game I really ’... ve already played! Bo1 remastered gameplay is all gonna be awesome!
Negative,<unk>! More recycled content! Like getting I excited like paying $60 for a game I’ve already played! Bo1 remastered is gonna be awesome!
Negative,"Just listened to Yuri’s interview, holy shit it’s scary."
Negative,"Just listening to Yuri's interview, holy shit, it's scary."
Negative,"Just listened to Jagr's interview, shit is scary."
Negative,"Just listened to Yuri’s confession, holy shit it’s scary."
Negative,"Just what listened to Yuri himself ’ s interview, holy freaking shit it ’ s scary."
Negative,"Just went to Yuri’s interview, holy shit fuck scary."
Negative,What the? Why is this a thing? It literally punishes you for going on a killstreak? Are we back to placating bad players? Anyone think this is a good perk?  
Negative,Why is that? It literally punishes you for going on a killer trail? Are we about to placate bad players again?
Negative,Why is this happening? It literally punishes you for going to the slaughter ground? Are we going back to picking bad players? Does anyone think it's a good move?
